# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	403812	406595	-							BEWA_002110	2784		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	403812	406595	-			AFZ80804.1	hypothetical protein			BEWA_002110	2784		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	403812	406595	-	AFZ80804.1			hypothetical protein			BEWA_002110	2784	927	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	406831	407448	-							BEWA_002120	618		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	406831	407448	-			AFZ80805.1	signal peptide-containing protein			BEWA_002120	618		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	406831	407448	-	AFZ80805.1			signal peptide-containing protein			BEWA_002120	618	205	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	407833	409233	-							BEWA_002130	1401		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	407833	409233	-			AFZ80806.1	hypothetical protein			BEWA_002130	1401		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	407833	409233	-	AFZ80806.1			hypothetical protein			BEWA_002130	1401	466	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	409951	410290	+							BEWA_002140	340		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	409951	410290	+			AFZ80807.1	hypothetical protein			BEWA_002140	228		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	409951	410290	+	AFZ80807.1			hypothetical protein			BEWA_002140	228	75	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	411088	414915	+							BEWA_002150	3828		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	411088	414915	+			AFZ80808.1	hypothetical protein			BEWA_002150	3474		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	411088	414915	+	AFZ80808.1			hypothetical protein			BEWA_002150	3474	1157	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	414917	415970	-							BEWA_002160	1054		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	414917	415970	-			AFZ80809.1	hypothetical protein			BEWA_002160	468		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	414917	415970	-	AFZ80809.1			hypothetical protein			BEWA_002160	468	155	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	416129	416878	-							BEWA_002170	750		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	416129	416878	-			AFZ80810.1	hypothetical protein			BEWA_002170	750		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	416129	416878	-	AFZ80810.1			hypothetical protein			BEWA_002170	750	249	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	417007	419538	-							BEWA_002180	2532		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	417007	419538	-			AFZ80811.1	hypothetical protein			BEWA_002180	2532		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	417007	419538	-	AFZ80811.1			hypothetical protein			BEWA_002180	2532	843	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	420496	426485	+							BEWA_002190	5990		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	420496	426485	+			AFZ80812.1	transcription elongation factor S-II, putative			BEWA_002190	919		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	420530	426485	+	AFZ80812.1			transcription elongation factor S-II, putative			BEWA_002190	885	294	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	426574	428898	-							BEWA_002200	2325		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	426574	428898	-			AFZ80813.1	hypothetical protein			BEWA_002200	2325		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	426574	428898	-	AFZ80813.1			hypothetical protein			BEWA_002200	2325	774	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	430164	431690	+							BEWA_002210	1527		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	430164	431690	+			AFZ80814.1	signal peptide-containing protein			BEWA_002210	1527		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	430164	431690	+	AFZ80814.1			signal peptide-containing protein			BEWA_002210	1527	508	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	432577	433731	-							BEWA_002220	1155		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	432577	433731	-			AFZ80815.1	choline/ethanolamine kinase, putative			BEWA_002220	1155		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	432577	433731	-	AFZ80815.1			choline/ethanolamine kinase, putative			BEWA_002220	1155	384	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	434609	434837	+							BEWA_002230	229		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	434609	434837	+			AFZ80816.1	hypothetical protein			BEWA_002230	195		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	434609	434837	+	AFZ80816.1			hypothetical protein			BEWA_002230	195	64	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	435856	436806	+							BEWA_002240	951		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	435856	436806	+			AFZ80817.1	hypothetical protein			BEWA_002240	798		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	435856	436806	+	AFZ80817.1			hypothetical protein			BEWA_002240	798	265	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	437303	439465	+							BEWA_002250	2163		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	437303	439465	+			AFZ80818.1	hypothetical protein			BEWA_002250	2163		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	437303	439465	+	AFZ80818.1			hypothetical protein			BEWA_002250	2163	720	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	439467	445534	-							BEWA_002260	6068		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	439467	445534	-			AFZ80819.1	WD domain, G-beta repeat domain-containing protein			BEWA_002260	1086		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	439467	445534	-	AFZ80819.1			WD domain, G-beta repeat domain-containing protein			BEWA_002260	1086	361	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	446221	446549	-							BEWA_002270	329		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	446221	446549	-			AFZ80820.1	hypothetical protein			BEWA_002270	297		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	446221	446549	-	AFZ80820.1			hypothetical protein			BEWA_002270	297	98	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	446629	453730	+							BEWA_002280	7102		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	446629	453730	+			AFZ80821.1	helicase associated domain HA2 containing protein			BEWA_002280	3609		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	446722	453730	+	AFZ80821.1			helicase associated domain HA2 containing protein			BEWA_002280	3516	1171	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	454016	454753	-							BEWA_002290	738		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	454016	454753	-			AFZ80822.1	hypothetical protein			BEWA_002290	738		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	454016	454753	-	AFZ80822.1			hypothetical protein			BEWA_002290	738	245	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	455135	456646	-							BEWA_002300	1512		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	455135	456646	-			AFZ80823.1	hypothetical protein			BEWA_002300	1512		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	455135	456646	-	AFZ80823.1			hypothetical protein			BEWA_002300	1512	503	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	457669	459525	+							BEWA_002310	1857		
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	457669	459525	+			AFZ80824.1	hypothetical protein			BEWA_002310	1061		
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	457724	459269	+	AFZ80824.1			hypothetical protein			BEWA_002310	750	249	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	459481	460872	-							BEWA_002320	1392		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	459481	460872	-			AFZ80825.1	hypothetical protein			BEWA_002320	1392		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	459481	460872	-	AFZ80825.1			hypothetical protein			BEWA_002320	1392	463	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	462594	464594	-							BEWA_002330	2001		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	462594	464594	-			AFZ80826.1	signal peptide-containing protein			BEWA_002330	2001		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	462594	464594	-	AFZ80826.1			signal peptide-containing protein			BEWA_002330	2001	666	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	466611	471167	-							BEWA_002340	4557		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	466611	471167	-			AFZ80827.1	ABC transporter, ATP-binding protein domain-containing protein			BEWA_002340	4557		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	466611	471167	-	AFZ80827.1			ABC transporter, ATP-binding protein domain-containing protein			BEWA_002340	4557	1518	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	472399	473382	-							BEWA_002350	984		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	472399	473382	-			AFZ80828.1	hypothetical protein			BEWA_002350	984		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	472399	473382	-	AFZ80828.1			hypothetical protein			BEWA_002350	984	327	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	474423	474812	-							BEWA_002360	390		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	474423	474812	-			AFZ80829.1	hypothetical protein			BEWA_002360	390		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	474423	474812	-	AFZ80829.1			hypothetical protein			BEWA_002360	390	129	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	475047	475718	+							BEWA_002370	672		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	475047	475718	+			AFZ80830.1	signal peptide-containing protein			BEWA_002370	672		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	475047	475718	+	AFZ80830.1			signal peptide-containing protein			BEWA_002370	672	223	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	477433	478296	+							BEWA_002380	864		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	477433	478296	+			AFZ80831.1	hypothetical protein			BEWA_002380	864		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	477433	478296	+	AFZ80831.1			hypothetical protein			BEWA_002380	864	287	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	478683	480339	+							BEWA_002390	1657		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	478683	480339	+			AFZ80832.1	signal peptide-containing protein			BEWA_002390	1657		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	478723	480339	+	AFZ80832.1			signal peptide-containing protein			BEWA_002390	1617	538	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	480470	481194	-							BEWA_002400	725		
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	480470	481194	-			AFZ80833.1	transcription initiation protein Spt4 family member protein			BEWA_002400	509		
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	480545	481165	-	AFZ80833.1			transcription initiation protein Spt4 family member protein			BEWA_002400	405	134	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	481272	483054	+							BEWA_002410	1783		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	481272	483054	+			AFZ80834.1	hypothetical protein			BEWA_002410	1751		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	481406	483054	+	AFZ80834.1			hypothetical protein			BEWA_002410	1617	538	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	483905	484765	+							BEWA_002420	861		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	483905	484765	+			AFZ80835.1	haloacid dehalogenase-like hydrolase family member protein			BEWA_002420	861		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	483905	484765	+	AFZ80835.1			haloacid dehalogenase-like hydrolase family member protein			BEWA_002420	861	286	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	486325	489090	+							BEWA_002430	2766		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	486325	489090	+			AFZ80836.1	hypothetical protein			BEWA_002430	2766		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	486325	489090	+	AFZ80836.1			hypothetical protein			BEWA_002430	2766	921	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	489241	492402	-							BEWA_002440	3162		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	489241	492402	-			AFZ80837.1	phosphatidylinositol 4-kinase family protein			BEWA_002440	3162		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	489241	492402	-	AFZ80837.1			phosphatidylinositol 4-kinase family protein			BEWA_002440	3162	1053	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	492668	494350	+							BEWA_002450	1683		
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	492668	494350	+			AFZ80838.1	acetyl-CoA acetyltransferase, putative			BEWA_002450	1363		
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	492704	494163	+	AFZ80838.1			acetyl-CoA acetyltransferase, putative			BEWA_002450	1140	379	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	494375	496377	+							BEWA_002460	2003		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	494375	496377	+			AFZ80839.1	hypothetical protein			BEWA_002460	1860		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	494375	496377	+	AFZ80839.1			hypothetical protein			BEWA_002460	1860	619	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	496636	497651	+							BEWA_002470	1016		
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	496636	497651	+			AFZ80840.1	hypothetical protein			BEWA_002470	805		
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	496670	497633	+	AFZ80840.1			hypothetical protein			BEWA_002470	753	250	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	497720	500685	-							BEWA_002480	2966		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	497720	500685	-			AFZ80841.1	hypothetical protein			BEWA_002480	2966		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	497740	500685	-	AFZ80841.1			hypothetical protein			BEWA_002480	2946	981	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	501252	502310	+							BEWA_002490	1059		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	501252	502310	+			AFZ80842.1	hypothetical protein			BEWA_002490	1059		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	501252	502277	+	AFZ80842.1			hypothetical protein			BEWA_002490	1026	341	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	502317	504011	-							BEWA_002500	1695		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	502317	504011	-			AFZ80843.1	hypothetical protein			BEWA_002500	1662		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	502317	504011	-	AFZ80843.1			hypothetical protein			BEWA_002500	1662	553	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	504786	507419	+							BEWA_002510	2634		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	504786	507419	+			AFZ80844.1	elongation factor 2, putative			BEWA_002510	2502		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	504786	507419	+	AFZ80844.1			elongation factor 2, putative			BEWA_002510	2502	833	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	507698	508477	+							BEWA_002520	780		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	507698	508477	+			AFZ80845.1	hypothetical protein			BEWA_002520	633		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	507698	508477	+	AFZ80845.1			hypothetical protein			BEWA_002520	633	210	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	508554	511349	+							BEWA_002530	2796		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	508554	511349	+			AFZ80846.1	transcriptional regulator, Sir2 family domain-containing protein			BEWA_002530	2796		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	508554	511349	+	AFZ80846.1			transcriptional regulator, Sir2 family domain-containing protein			BEWA_002530	2796	931	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	511487	512177	-							BEWA_002540	691		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	511487	512177	-			AFZ80847.1	hypothetical protein			BEWA_002540	654		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	511487	512177	-	AFZ80847.1			hypothetical protein			BEWA_002540	654	217	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	512535	513249	+							BEWA_002550	715		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	512535	513249	+			AFZ80848.1	hypothetical protein			BEWA_002550	681		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	512535	513249	+	AFZ80848.1			hypothetical protein			BEWA_002550	681	226	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	513163	513891	-							BEWA_002560	729		
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	513163	513891	-			AFZ80849.1	hypothetical protein			BEWA_002560	695		
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	513254	513824	-	AFZ80849.1			hypothetical protein			BEWA_002560	537	178	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	514268	515689	-							BEWA_002570	1422		
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	514268	515689	-			AFZ80850.1	signal peptide-containing protein			BEWA_002570	1349		
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	514345	515191	-	AFZ80850.1			signal peptide-containing protein			BEWA_002570	774	257	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	515792	516636	+							BEWA_002580	845		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	515792	516636	+			AFZ80851.1	signal peptide-containing protein			BEWA_002580	696		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	515792	516636	+	AFZ80851.1			signal peptide-containing protein			BEWA_002580	696	231	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	516650	517738	-							BEWA_002590	1089		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	516650	517738	-			AFZ80852.1	hypothetical protein			BEWA_002590	1089		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	516650	517738	-	AFZ80852.1			hypothetical protein			BEWA_002590	1089	362	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	517753	518644	-							BEWA_002600	892		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	517753	518644	-			AFZ80853.1	leucine rich repeat domain-containing protein			BEWA_002600	819		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	517753	518644	-	AFZ80853.1			leucine rich repeat domain-containing protein			BEWA_002600	819	272	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	519179	521239	-							BEWA_002610	2061		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	519179	521239	-			AFZ80854.1	hypothetical protein			BEWA_002610	2061		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	519179	521239	-	AFZ80854.1			hypothetical protein			BEWA_002610	2061	686	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	521655	523547	-							BEWA_002620	1893		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	521655	523547	-			AFZ80855.1	hypothetical protein			BEWA_002620	1893		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	521655	523547	-	AFZ80855.1			hypothetical protein			BEWA_002620	1893	630	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	524165	526193	-							BEWA_002630	2029		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	524165	526193	-			AFZ80856.1	long-chain-fatty-acid CoA ligase, putative			BEWA_002630	1890		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	524165	526193	-	AFZ80856.1			long-chain-fatty-acid CoA ligase, putative			BEWA_002630	1890	629	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	526347	528528	-							BEWA_002640	2182		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	526347	528528	-			AFZ80857.1	hypothetical protein			BEWA_002640	1758		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	526347	528528	-	AFZ80857.1			hypothetical protein			BEWA_002640	1758	585	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	528790	529791	+							BEWA_002650	1002		
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	528790	529791	+			AFZ80858.1	hypothetical protein			BEWA_002650	1002		
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	529200	529622	+	AFZ80858.1			hypothetical protein			BEWA_002650	423	140	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	530523	531496	+							BEWA_002660	974		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	530523	531496	+			AFZ80859.1	hypothetical protein			BEWA_002660	909		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	530523	531496	+	AFZ80859.1			hypothetical protein			BEWA_002660	909	302	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	531545	533511	-							BEWA_002670	1967		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	531545	533511	-			AFZ80860.1	tryptophanyl-tRNA synthetase, putative			BEWA_002670	1761		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	531545	533511	-	AFZ80860.1			tryptophanyl-tRNA synthetase, putative			BEWA_002670	1761	586	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	533748	534403	+							BEWA_002680	656		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	533748	534403	+			AFZ80861.1	zinc finger motif, C2HC5-type domain-containing protein			BEWA_002680	552		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	533748	534403	+	AFZ80861.1			zinc finger motif, C2HC5-type domain-containing protein			BEWA_002680	552	183	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	534408	536504	-							BEWA_002690	2097		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	534408	536504	-			AFZ80862.1	1-deoxyxylulose-5-phosphate synthase, putative			BEWA_002690	2097		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	534408	536504	-	AFZ80862.1			1-deoxyxylulose-5-phosphate synthase, putative			BEWA_002690	2097	698	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	536739	539268	+							BEWA_002700	2530		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	536739	539268	+			AFZ80863.1	peptidase family M3 domain-containing protein			BEWA_002700	2226		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	536739	539268	+	AFZ80863.1			peptidase family M3 domain-containing protein			BEWA_002700	2226	741	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	539372	539989	+							BEWA_002710	618		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	539372	539989	+			AFZ80864.1	hypothetical protein			BEWA_002710	618		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	539372	539989	+	AFZ80864.1			hypothetical protein			BEWA_002710	618	205	
gene	protein_coding	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	540112	544615	+							BEWA_002720	4504		partial
mRNA		GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	540112	544615	+			AFZ80865.1	hypothetical protein			BEWA_002720	3480		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	chromosome	3	CP001670.1	540112	544615	+	AFZ80865.1			hypothetical protein			BEWA_002720	3480	1159	
