# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1206991	1211610	-	CAI74597.1			(subtelomeric) ABC-transporter protein family member, putative			TA12900	4620	1539	
rRNA		GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1211969	1212090	+								122		
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1212245	1215386	-							TA12895	3142		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1212245	1215386	-	CAI74598.1			hypothetical protein			TA12895	2781	926	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1215697	1219045	+							TA12890	3349		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1215697	1219045	+	CAI74599.1			hypothetical protein, conserved			TA12890	3186	1061	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1219112	1222848	-							TA12885	3737		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1219112	1222848	-	CAI74600.1			hypothetical protein, conserved			TA12885	3666	1221	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1223106	1224097	-							TA12880	992		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1223106	1224097	-	CAI74601.1			hypothetical protein, conserved			TA12880	879	292	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1224860	1225445	+							TA12875	586		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1224860	1225445	+	CAI74602.1			hypothetical protein			TA12875	441	146	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1225553	1226169	+							TA12870	617		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1225553	1226169	+	CAI74603.1			RNA modification (pseudouridylation) protein TruB family member, putative			TA12870	516	171	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1226621	1229818	-							TA12865	3198		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1226621	1229818	-	CAI74604.1			calcium-dependent protein phosphatase, putative			TA12865	3198	1065	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1230332	1231483	-							TA12860	1152		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1230332	1231483	-	CAI74605.1			cAMP-dependent protein kinase catalytic subunit, putative			TA12860	1062	353	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1231875	1232526	-							TA12855	652		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1231875	1232526	-	CAI74606.1			U1/2 small nuclear ribonucleoprotein, putative			TA12855	621	206	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1232592	1232810	-							TA12850	219		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1232592	1232810	-	CAI74607.1			hypothetical protein, conserved			TA12850	219	72	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1233211	1234948	+							TA12845	1738		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1233211	1234948	+	CAI74608.1			eukaryotic translation initiation factor 3, subunit 6, putative			TA12845	1614	537	
tRNA		GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1235102	1235174	+								73		
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1235905	1237040	+							TA12840	1136		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1235905	1237040	+	CAI74609.1			hypothetical protein			TA12840	1026	341	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1237402	1238517	+							TA12835	1116		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1237402	1238517	+	CAI74610.1			splicing factor 3b subunit 4, putative			TA12835	873	290	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1238543	1239588	-							TA12830	1046		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1238543	1239588	-	CAI74611.1			uracil-DNA glycosylase, putative			TA12830	861	286	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1239762	1240306	+							TA12825	545		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1239762	1240306	+	CAI74612.1			hypothetical protein, conserved			TA12825	516	171	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1240394	1240795	-							TA12820	402		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1240394	1240795	-	CAI74613.1			hypothetical protein, conserved			TA12820	402	133	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1241395	1241789	+							TA12815	395		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1241395	1241789	+	CAI74614.1			60S acidic ribosomal protein p2, putative			TA12815	333	110	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1241977	1243038	+							TA12810	1062		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1241977	1243038	+	CAI74615.1			hypothetical protein, conserved			TA12810	807	268	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1243239	1244395	-							TA12800	1157		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1243239	1244395	-	CAI74616.1			dual-specificity phosphatase, putative			TA12800	1083	360	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1244701	1246085	+							TA12795	1385		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1244701	1246085	+	CAI74617.1			hypothetical protein, conserved			TA12795	1242	413	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1246148	1247111	+							TA12790	810		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1246148	1247111	+	CAI74618.1			50s ribosomal protein L9, putative			TA12790	810	269	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1247147	1247824	+							TA12785	678		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1247147	1247824	+	CAI74619.2			hypothetical protein			TA12785	678	225	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1248045	1249206	-							TA12780	1162		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1248045	1249206	-	CAI74620.1			splicing factor, putative			TA12780	1110	369	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1249652	1250501	+							TA12775	850		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1249652	1250501	+	CAI74621.1			hypothetical protein, conserved			TA12775	816	271	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1250589	1250945	+							TA12770	357		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1250589	1250945	+	CAI74622.1			hypothetical protein			TA12770	357	118	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1251061	1252486	-							TA12765	1426		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1251061	1252486	-	CAI74623.1			diphthamide synthesis protein, putative			TA12765	1287	428	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1253016	1255536	+							TA12760	2521		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1253016	1255536	+	CAI74624.1			hypothetical protein			TA12760	2373	790	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1256025	1256524	+							TA12755	500		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1256025	1256524	+	CAI74625.1			small nuclear ribonucleoprotein associated protein b, putative			TA12755	468	155	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1256651	1259962	-							TA12745	3312		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1256651	1259962	-	CAI74626.1			Lon protease homolog 2, mitochondrial precursor, putative			TA12745	3312	1103	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1260360	1263108	-							TA12740	2749		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1260360	1263108	-	CAI74627.1			Spm1 (nucleoporin) protein			TA12740	2682	893	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1263397	1263855	+							TA12735	459		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1263397	1263855	+	CAI74628.1			RNA polymerase 16kd subunit, RPB4-like, putative			TA12735	393	130	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1264615	1265636	-							TA12730	1022		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1264615	1265636	-	CAI74629.1			hypothetical protein, conserved			TA12730	756	251	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1265796	1266474	+							TA12725	679		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1265796	1266474	+	CAI74630.1			hypothetical protein			TA12725	573	190	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1266560	1266981	-							TA12720	389		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1266560	1266981	-	CAI74631.1			chaperone, putative			TA12720	357	118	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1267221	1268817	+							TA12715	1597		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1267221	1268817	+	CAI74632.1			eukaryotic peptide release factor (ERF), putative			TA12715	1251	416	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1268932	1270087	-							TA12710	1156		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1268932	1270087	-	CAI74633.1			hydrolase, putative			TA12710	972	323	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1270525	1271875	-							TA12705	1323		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1270525	1271875	-	CAI74634.1			hypothetical protein, conserved			TA12705	1236	411	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1272350	1273767	-							TA12700	1418		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1272350	1273767	-	CAI74635.1			mRNA capping enzyme, putative			TA12700	1266	421	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1274052	1277938	+							TA12685	3887		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1274052	1277938	+	CAI74636.1			ABC1-related protein, putative			TA12685	3798	1265	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1278072	1279059	-							TA12680	988		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1278072	1279059	-	CAI74637.1			serine/threonine protein phosphatase 1, PP1-gamma catalytic subunit, putative			TA12680	906	301	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1280036	1281396	-							TA12675	1361		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1280036	1281396	-	CAI74638.1			hypothetical protein, conserved			TA12675	1293	430	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1281756	1282625	-							TA12670	870		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1281756	1282625	-	CAI74639.1			hypothetical protein			TA12670	831	276	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1283262	1285235	+							TA12665	1931		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1283262	1285235	+	CAI74640.1			ribosomal protein S9/S16, putative			TA12665	1899	632	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1285342	1286559	+							TA12660	1218		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1285342	1286559	+	CAI74641.1			hypothetical protein			TA12660	1149	382	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1286643	1287354	+							TA12655	712		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1286643	1287354	+	CAI74642.1			hypothetical protein			TA12655	507	168	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1287424	1287831	-							TA12650	408		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1287424	1287831	-	CAI74643.1			hypothetical protein, conserved			TA12650	369	122	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1287968	1289866	+							TA12645	1899		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1287968	1289866	+	CAI74644.1			ubiquitin carboxy-terminal hydrolase, putative			TA12645	1899	632	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1290033	1290484	+							TA12640	452		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1290033	1290484	+	CAI74645.1			adhesion regulation modulator (ARM) protein, putative			TA12640	375	124	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1290497	1291737	-							TA12630	1056		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1290497	1291737	-	CAI74646.1			molecular chaperone, putative			TA12630	1056	351	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1291914	1292483	+							TA12625	570		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1291914	1292483	+	CAI74647.1			hypothetical protein			TA12625	570	189	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1292545	1296083	-							TA12620	3510		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1292545	1296083	-	CAI74648.1			trna methyl transferase, putative			TA12620	3213	1070	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1296192	1296681	-							TA12615	490		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1296192	1296681	-	CAI74649.1			autophagy protein 8I, putative			TA12615	381	126	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1297388	1300010	+							TA12610	2623		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1297388	1300010	+	CAI74650.1			hypothetical protein, conserved			TA12610	2550	849	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1300019	1300911	-							TA12605	893		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1300019	1300911	-	CAI74651.1			hypothetical protein			TA12605	765	254	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1301055	1301614	+							TA12600	560		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1301055	1301614	+	CAI74652.1			hypothetical protein, conserved			TA12600	468	155	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1301633	1302980	-							TA12595	1348		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1301633	1302980	-	CAI74653.1			hypothetical protein, conserved			TA12595	1185	394	
tRNA		GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1303057	1303128	+								72		
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1303261	1304818	-							TA12590	1506		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1303261	1304818	-	CAI74654.1			apurinic/apyrimidinic endonuclease Apn1-like, putative			TA12590	1263	420	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1304896	1305749	-							TA12585	854		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1304896	1305749	-	CAI74655.1			eukaryotic translation initiation factor 6, putative			TA12585	750	249	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1305952	1307418	+							TA12575	1467		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1305952	1307418	+	CAI74656.1			ATP-dependent RNA helicase, putative			TA12575	1434	477	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1307563	1311040	+							TA12570	3478		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1307563	1311040	+	CAI74657.1			ubiquitin-activating enzyme, putative			TA12570	3402	1133	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1311097	1311738	-							TA12565	642		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1311097	1311738	-	CAI74658.1			cargo protein (transmembrane protein tmp21 homologue), putative			TA12565	642	213	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1312080	1314311	+							TA12560	2232		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1312080	1314311	+	CAI74659.1			hypothetical protein, conserved			TA12560	2169	722	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1314405	1315580	+							TA12555	1176		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1314405	1315580	+	CAI74660.1			histone acetyltransferase, GCN5-like, putative			TA12555	1176	391	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1315718	1321073	-							TA12550	5356		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1315718	1321073	-	CAI74661.1			hypothetical protein, conserved			TA12550	4806	1601	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1321185	1322785	-							TA12545	1601		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1321185	1322785	-	CAI74662.1			hypothetical protein, conserved			TA12545	1185	394	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1322865	1323831	+							TA12540	910		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1322865	1323831	+	CAI74663.1			syntaxin 5, putative			TA12540	858	285	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1323975	1324456	-							TA12535	482		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1323975	1324456	-	CAI74664.1			60S ribosomal protein L23, putative			TA12535	420	139	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1325001	1327898	+							TA12530	2523		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1325001	1327898	+	CAI74665.1			glutaminyl-trna synthetase, putative			TA12530	2403	800	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1328016	1329776	-							TA12520	1761		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1328016	1329776	-	CAI74666.1			hypothetical protein			TA12520	1722	573	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1329999	1331772	-							TA12515	1774		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1329999	1331772	-	CAI74667.1			cyclin-dependent protein kinase, PHO85 homologue, putative			TA12515	1575	524	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1332060	1332994	+							TA12510	935		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1332060	1332994	+	CAI74668.1			thymidylate kinase, putative			TA12510	645	214	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1333219	1335255	+							TA12505	2037		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1333219	1335255	+	CAI74669.1			hypothetical protein, conserved			TA12505	2037	678	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1336173	1336646	-							TA12500	474		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1336173	1336646	-	CAI74670.1			60S ribosomal protein L27a, putative			TA12500	444	147	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1336987	1339089	-							TA12495	2103		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1336987	1339089	-	CAI74671.1			RNA helicase, putative			TA12495	1863	620	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1339151	1339740	+							TA12490	590		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1339151	1339740	+	CAI74672.1			hypothetical protein, conserved			TA12490	519	172	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1339876	1341855	-							TA12485	1980		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1339876	1341855	-	CAI74673.1			hypothetical protein, conserved			TA12485	1698	565	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1342442	1344520	+							TA12480	2079		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1342442	1344520	+	CAI74674.1			hypothetical protein, conserved			TA12480	2079	692	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1344663	1345187	+							TA12475	525		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1344663	1345187	+	CAI74675.1			endoplasmic reticulum transport protein, putative			TA12475	525	174	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1345321	1347303	-							TA12470	1983		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1345321	1347303	-	CAI74676.1			topoisomerase-related nucleotidyltransferase, putative			TA12470	1599	532	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1347419	1348705	-							TA12465	1230		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1347419	1348705	-	CAI74677.1			chaperonin, putative			TA12465	867	288	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1348814	1352715	+							TA12460	3902		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1348814	1352715	+	CAI74678.1			isoleucyl-tRNA synthetase, putative			TA12460	3390	1129	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1352848	1354824	-							TA12455	1977		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1352848	1354824	-	CAI74679.1			hypothetical protein			TA12455	1941	646	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1355335	1356378	-							TA12450	1044		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1355335	1356378	-	CAI74680.1			hypothetical protein			TA12450	1005	334	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1358536	1359639	+							TA12445	1104		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1358536	1359639	+	CAI74681.1			eukaryotic translation initation factor 3, putative			TA12445	1104	367	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1360106	1362496	+							TA12440	2391		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1360106	1362496	+	CAI74682.1			hypothetical protein			TA12440	2391	796	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1362865	1363224	+							TA12435	360		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1362865	1363224	+	CAI74683.1			60S ribosomal protein L30, putative			TA12435	327	108	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1363547	1366366	+							TA12430	2820		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1363547	1366366	+	CAI74684.1			beta adaptin, putative			TA12430	2625	874	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1366491	1367225	-							TA12425	735		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1366491	1367225	-	CAI74685.1			eukaryotic translation initiation factor 3 subunit II, putative			TA12425	735	244	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1367457	1369840	+							TA12415	2384		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1367457	1369840	+	CAI74686.1			hypothetical protein, conserved			TA12415	2091	696	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1370211	1370974	+							TA12410	650		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1370211	1370974	+	CAI74687.1			hypothetical protein, conserved			TA12410	621	206	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1371386	1372889	-							TA12405	1504		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1371386	1372889	-	CAI74688.1			hypothetical protein, conserved			TA12405	1443	480	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1373305	1373984	-							TA12400	680		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1373305	1373984	-	CAI74689.1			hypothetical protein, conserved			TA12400	474	157	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1374178	1376399	+							TA12395	2222		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1374178	1376399	+	CAI74690.1			hypothetical protein, conserved			TA12395	1704	567	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1376455	1376960	-							TA12390	506		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1376455	1376960	-	CAI74691.1			40S ribosomal protein S11, putative			TA12390	471	156	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1377456	1378101	+							TA12385	646		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	2	CR940348.1	1377456	1378101	+	CAI74692.1			hypothetical protein, conserved			TA12385	585	194	
