# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	35791	36250	+							BMR1_03g00095	460		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	35791	36250	+							BMR1_03g00095	460		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	35791	36209	+	CTQ40619.1			conserved Plasmodium protein, unknown function			BMR1_03g00095	399	132	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	36218	38770	-							BMR1_03g00100	2553		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	36218	38770	-			CTQ40620.1				BMR1_03g00100	2553		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	36218	38770	-	CTQ40620.1			hypothetical protein			BMR1_03g00100	2553	850	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	38926	39651	-							BMR1_03g00105	726		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	38926	39651	-							BMR1_03g00105	726		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	38926	39651	-	CTQ40621.1			large subunit ribosomal protein L17e			BMR1_03g00105	576	191	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	39849	40636	+							BMR1_03g00110	788		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	39849	40636	+							BMR1_03g00110	788		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	39849	40636	+	CTQ40622.1			hypothetical protein			BMR1_03g00110	768	255	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	41063	41953	-							BMR1_03g00115	891		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	41063	41953	-			CTQ40623.1				BMR1_03g00115	891		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	41063	41953	-	CTQ40623.1			hypothetical protein			BMR1_03g00115	891	296	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	41981	42490	-							BMR1_03g00120	510		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	41981	42490	-							BMR1_03g00120	510		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	41981	42490	-	SJK86197.1			calmodulin			BMR1_03g00120	450	149	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	42500	45265	+							BMR1_03g00125	2766		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	42500	45265	+							BMR1_03g00125	2766		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	42500	45265	+	SJK86198.1			Phosphatidylinositol transfer protein			BMR1_03g00125	2235	744	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	46013	47463	+							BMR1_03g00126	1451		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	46013	47463	+							BMR1_03g00126	1451		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	46013	47463	+	SJK86199.1			NUG2, GNL2, nuclear GTP-binding protein			BMR1_03g00126	1386	461	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	47501	47883	+							BMR1_03g00127	383		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	47501	47883	+							BMR1_03g00127	383		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	47501	47883	+	SJK86200.1			acyl carrier protein (ACP)			BMR1_03g00127	363	120	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	47858	49162	+							BMR1_03g00135	1305		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	47858	49162	+							BMR1_03g00135	1305		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	47858	49162	+	CTQ40627.1			actin 3			BMR1_03g00135	1179	392	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	49274	50269	-							BMR1_03g00140	996		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	49274	50269	-							BMR1_03g00140	996		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	49274	50269	-	SJK86201.1			GPI not valid			BMR1_03g00140	948	315	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	50312	51105	+							BMR1_03g00145	794		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	50312	51105	+							BMR1_03g00145	794		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	50312	51105	+	SJK86202.1			conserved Plasmodium protein, unknown function			BMR1_03g00145	690	229	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	51159	52000	-							BMR1_03g00150	842		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	51159	52000	-							BMR1_03g00150	842		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	51159	52000	-	CTQ40630.1			hypothetical protein			BMR1_03g00150	690	229	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	52063	53756	+							BMR1_03g00155	1694		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	52063	53756	+							BMR1_03g00155	1694		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	52063	53756	+	SJK86203.1			Ganglioside-induced differentiation-associated protein 2			BMR1_03g00155	1464	487	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	53862	54427	+							BMR1_03g00160	566		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	53862	54427	+							BMR1_03g00160	566		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	53862	54427	+	SJK86204.1			UPF0587 protein C1orf123 homolog			BMR1_03g00160	462	153	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	54481	61776	-							BMR1_03g00165	7296		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	54481	61776	-							BMR1_03g00165	7296		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	54481	61776	-	SJK86205.1			Probable phospholipid-transporting ATPase DRS2			BMR1_03g00165	7128	2375	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	62035	63086	+							BMR1_03g00170	1052		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	62035	63086	+							BMR1_03g00170	1052		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	62035	63086	+	CTQ40634.1			tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit wdr4			BMR1_03g00170	1032	343	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	63189	64264	-							BMR1_03g00175	1076		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	63189	64264	-							BMR1_03g00175	1076		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	63189	64264	-	SJK86206.1			ELMO/CED-12 family			BMR1_03g00175	1014	337	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	64386	65995	-							BMR1_03g00180	1610		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	64386	65995	-							BMR1_03g00180	1610		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	64386	65995	-	SJK86207.1			hypothetical protein			BMR1_03g00180	1368	455	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	65987	67879	+							BMR1_03g00185	1893		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	65987	67879	+							BMR1_03g00185	1893		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	65987	67879	+	SJK86208.1			hypothetical protein			BMR1_03g00185	1800	599	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	68001	68827	-							BMR1_03g00190	827		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	68001	68827	-							BMR1_03g00190	827		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	68001	68612	-	SJK86209.1			conserved protein, unknown function			BMR1_03g00190	540	179	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	68652	69635	+							BMR1_03g00195	984		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	68652	69635	+							BMR1_03g00195	984		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	68729	69604	+	CTQ40639.1			30S ribosomal protein S9			BMR1_03g00195	738	245	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	69750	72174	-							BMR1_03g00200	2425		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	69750	72174	-							BMR1_03g00200	2425		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	69803	72174	-	CTQ40640.1			Vacuolar protein sorting-associated protein 11 homolog			BMR1_03g00200	2328	775	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	72430	74298	-							BMR1_03g00205	1869		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	72430	74298	-							BMR1_03g00205	1869		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	72430	74298	-	SJK86210.1			CLPTM1-like membrane protein cnrB			BMR1_03g00205	1671	556	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	74318	75427	+							BMR1_03g00210	1110		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	74318	75427	+							BMR1_03g00210	1110		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	74376	75427	+	SJK86211.1			DnaJ homolog subfamily B member 12			BMR1_03g00210	948	315	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	75521	76561	-							BMR1_03g00215	1041		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	75521	76561	-							BMR1_03g00215	1041		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	75521	76561	-	SJK86212.1			Set1/Ash2 histone methyltransferase complex subunit ASH2			BMR1_03g00215	933	310	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	76966	77630	-							BMR1_03g00220	665		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	76966	77630	-							BMR1_03g00220	665		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	76986	77544	-	SJK86213.1			conserved Plasmodium membrane protein, unknown function			BMR1_03g00220	432	143	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	77646	79153	+							BMR1_03g00225	1508		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	77646	79153	+			CTQ40645.1				BMR1_03g00225	1508		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	77960	79153	+	CTQ40645.1			protein kinase A			BMR1_03g00225	1194	397	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	79178	80544	-							BMR1_03g00230	1367		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	79178	80544	-							BMR1_03g00230	1367		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	79220	80518	-	SJK86214.1			DDX47, RRP3, ATP-dependent RNA helicase DDX47/RRP3			BMR1_03g00230	1215	404	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	80592	80923	+							BMR1_03g00235	332		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	80592	80923	+							BMR1_03g00235	332		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	80592	80923	+	CTQ40647.1			small nuclear ribonucleoprotein D2			BMR1_03g00235	312	103	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	81216	83465	+							BMR1_03g00240	2250		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	81216	83465	+							BMR1_03g00240	2250		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	81321	83465	+	SJK86215.1			glycyl-tRNA synthetase			BMR1_03g00240	2124	707	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	83520	85868	+							BMR1_03g00245	2349		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	83520	85868	+			CTQ40649.1				BMR1_03g00245	2349		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	83520	85868	+	CTQ40649.1			hypothetical protein			BMR1_03g00245	2349	782	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	86127	88713	+							BMR1_03g00250	2587		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	86127	88713	+							BMR1_03g00250	2587		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	86127	88713	+	SJK86216.1			DNA mismatch repair protein MSH2			BMR1_03g00250	2445	814	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	90301	93291	-							BMR1_03g00255	2991		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	90301	93291	-			CTQ40651.1				BMR1_03g00255	2991		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	90301	93291	-	CTQ40651.1			BMN2 family			BMR1_03g00255	2991	996	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	96871	98028	+							BMR1_03g00260	1158		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	96871	98028	+			CTQ40652.1				BMR1_03g00260	1158		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	96871	98028	+	CTQ40652.1			hypothetical protein			BMR1_03g00260	1158	385	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	98408	99416	+							BMR1_03g00265	1009		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	98408	99416	+							BMR1_03g00265	1009		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	98408	99416	+	CTQ40653.1			protein phosphatase 2 (formerly 2A), catalytic subunit			BMR1_03g00265	945	314	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	99983	101505	-							BMR1_03g00266	1523		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	99983	101505	-							BMR1_03g00266	1523		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	99983	101505	-	SJK86217.1			hypothetical protein			BMR1_03g00266	1503	500	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	101529	102167	-							BMR1_03g00267	639		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	101529	102167	-			SJK86218.1				BMR1_03g00267	639		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	101529	102167	-	SJK86218.1			hypothetical protein			BMR1_03g00267	639	212	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	102599	103363	-							BMR1_03g00268	765		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	102599	103363	-			SJK86219.1				BMR1_03g00268	765		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	102599	103363	-	SJK86219.1			hypothetical protein			BMR1_03g00268	765	254	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	103405	105222	+							BMR1_03g00275	1818		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	103405	105222	+			CTQ40655.1				BMR1_03g00275	1818		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	103405	105222	+	CTQ40655.1			protein phosphatase			BMR1_03g00275	1818	605	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	105439	106458	-							BMR1_03g00280	1020		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	105439	106458	-							BMR1_03g00280	1020		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	105625	106458	-	CTQ40656.1			small subunit ribosomal protein S14			BMR1_03g00280	732	243	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	106379	109331	+							BMR1_03g00285	2953		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	106379	109331	+							BMR1_03g00285	2953		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	106379	109331	+	SJK86220.1			hypothetical protein			BMR1_03g00285	2712	903	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	109355	110707	+							BMR1_03g00286	1353		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	109355	110707	+							BMR1_03g00286	1353		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	109355	110707	+	SJK86221.1			ferredoxin--NADP+ reductase			BMR1_03g00286	1140	379	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	110717	112990	-							BMR1_03g00300	2274		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	110717	112990	-							BMR1_03g00300	2274		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	110717	112908	-	SJK86222.1			hypothetical protein			BMR1_03g00300	2040	679	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	113038	114063	+							BMR1_03g00305	1026		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	113038	114063	+							BMR1_03g00305	1026		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	113278	113972	+	SJK86223.1			ATP synthase mitochondrial F1 complex assembly factor 1			BMR1_03g00305	675	224	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	114201	114896	+							BMR1_03g00310	696		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	114201	114896	+							BMR1_03g00310	696		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	114201	114896	+	CTQ40662.1			phosphatidylinositol glycan, class U			BMR1_03g00310	618	205	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	115539	118993	+							BMR1_03g00315	3455		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	115539	118993	+							BMR1_03g00315	3455		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	115587	118993	+	SJK86224.1			conserved Plasmodium membrane protein, unknown function			BMR1_03g00315	3387	1128	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	119274	120443	-							BMR1_03g00320	1170		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	119274	120443	-			SJK86225.1				BMR1_03g00320	1170		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	119331	120353	-	SJK86225.1			hypothetical protein			BMR1_03g00320	1023	340	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	120633	121892	-							BMR1_03g00325	1260		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	120633	121892	-			CTQ40665.1				BMR1_03g00325	1260		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	120680	121570	-	CTQ40665.1			hypothetical protein			BMR1_03g00325	891	296	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	122183	124320	+							BMR1_03g00330	2138		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	122183	124320	+							BMR1_03g00330	2138		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	122184	124227	+	SJK86226.1			ABC transporter			BMR1_03g00330	1725	574	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	124860	126315	+							BMR1_03g00331	1456		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	124860	126315	+							BMR1_03g00331	1456		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	124860	126315	+	SJK86227.1			hypothetical protein			BMR1_03g00331	1359	452	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	127943	130978	-							BMR1_03g00350	3036		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	127943	130978	-			CTQ40670.1				BMR1_03g00350	3036		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	127971	130538	-	CTQ40670.1			hypothetical protein			BMR1_03g00350	2568	855	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	131882	133762	+							BMR1_03g00355	1881		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	131882	133762	+			CTQ40671.1				BMR1_03g00355	1881		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	131882	133762	+	CTQ40671.1			GDP dissociation inhibitor			BMR1_03g00355	1881	626	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	134619	137719	+							BMR1_03g00360	3101		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	134619	137719	+							BMR1_03g00360	3101		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	134619	136983	+	SJK86228.1			Transcription initiation factor TFIID subunit 5			BMR1_03g00360	2253	750	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	137957	138392	-							BMR1_03g00365	436		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	137957	138392	-							BMR1_03g00365	436		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	137957	138353	-	SJK86229.1			antigen UB05			BMR1_03g00365	336	111	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	138391	140343	+							BMR1_03g00370	1953		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	138391	140343	+							BMR1_03g00370	1953		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	138391	140343	+	CTQ40674.1			hypothetical protein			BMR1_03g00370	1932	643	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	141065	142008	-							BMR1_03g00375	944		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	141065	142008	-			CTQ40675.1				BMR1_03g00375	944		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	141065	141646	-	CTQ40675.1			Zinc finger A20 and AN1 domain-containing stress-associated protein 7			BMR1_03g00375	582	193	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	141963	142569	+							BMR1_03g00380	607		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	141963	142569	+							BMR1_03g00380	607		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	142138	142569	+	SJK86230.1			DNA/RNA-binding protein Alba 1 (ALBA1)			BMR1_03g00380	411	136	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	143014	143979	-							BMR1_03g00385	966		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	143014	143979	-			CTQ40677.1				BMR1_03g00385	966		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	143014	143979	-	CTQ40677.1			pantetheine-phosphate adenylyltransferase			BMR1_03g00385	966	321	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	144090	145419	+							BMR1_03g00390	1330		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	144090	145419	+							BMR1_03g00390	1330		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	144139	145367	+	SJK86231.1			conserved Plasmodium protein, unknown function			BMR1_03g00390	1065	354	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	145626	146167	-							BMR1_03g00395	542		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	145626	146167	-							BMR1_03g00395	542		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	145682	146167	-	CTQ40679.1			hypothetical protein			BMR1_03g00395	444	147	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	146174	147492	+							BMR1_03g00400	1319		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	146174	147492	+			CTQ40680.1				BMR1_03g00400	1319		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	146559	147323	+	CTQ40680.1			hypothetical protein			BMR1_03g00400	765	254	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	147441	150313	-							BMR1_03g00405	2873		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	147441	150313	-							BMR1_03g00405	2873		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	147746	150206	-	SJK86232.1			SNF2 family N-terminal domain			BMR1_03g00405	2328	775	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	150339	152371	+							BMR1_03g00410	2033		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	150339	152371	+							BMR1_03g00410	2033		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	150467	152305	+	SJK86233.1			tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation			BMR1_03g00410	783	260	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	152447	153477	+							BMR1_03g00415	1031		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	152447	153477	+							BMR1_03g00415	1031		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	152447	153477	+	SJK86234.1			Trafficking protein particle complex subunit 5			BMR1_03g00415	567	188	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	153646	154115	+							BMR1_03g00420	470		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	153646	154115	+							BMR1_03g00420	470		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	153646	154115	+	CTQ40684.1			histone H2A			BMR1_03g00420	450	149	
