# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1805592	1805804	+	BAM40577.1			hypothetical protein			TOT_020000832	213	70	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1805993	1810770	+							TOT_020000833	4778		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1805993	1810770	+	BAM40578.1			ubiquitin carboxyl-terminal hydrolase			TOT_020000833	3084	1027	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1811329	1812348	-							TOT_020000834	1020		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1811329	1812348	-	BAM40579.1			conserved hypothetical protein			TOT_020000834	1020	339	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1812899	1816064	-							TOT_020000835	3166		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1812899	1816064	-	BAM40580.1			uncharacterized protein			TOT_020000835	2763	920	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1817562	1819904	+							TOT_020000836	2343		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1817562	1819904	+	BAM40581.1			uncharacterized protein			TOT_020000836	2343	780	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1820540	1821715	-							TOT_020000837	1176		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1820540	1821715	-	BAM40582.1			uncharacterized protein			TOT_020000837	1176	391	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1822048	1831061	-							TOT_020000838	9014		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1822048	1831061	-	BAM40583.1			uncharacterized protein			TOT_020000838	6153	2050	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1832656	1835442	+							TOT_020000839	2787		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1832656	1835442	+	BAM40584.1			uncharacterized protein			TOT_020000839	2787	928	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1835981	1837651	-							TOT_020000840	1671		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1835981	1837651	-	BAM40585.1			conserved hypothetical protein			TOT_020000840	1671	556	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1838295	1843568	+							TOT_020000841	5274		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1838295	1843568	+	BAM40586.1			uncharacterized protein			TOT_020000841	5049	1682	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1844073	1845010	-							TOT_020000842	938		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1844073	1845010	-	BAM40587.1			conserved hypothetical protein			TOT_020000842	657	218	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1845463	1848162	+							TOT_020000843	2700		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1845463	1848162	+	BAM40588.1			asparaginyl-tRNA synthetase			TOT_020000843	2124	707	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1848579	1849412	-							TOT_020000844	834		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1848579	1849412	-	BAM40589.1			conserved hypothetical protein			TOT_020000844	834	277	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1849626	1851239	-							TOT_020000845	1614		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1849626	1851239	-	BAM40590.1			hypothetical protein			TOT_020000845	1416	471	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1852104	1856133	-							TOT_020000846	4030		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1852104	1856133	-	BAM40591.1			ankyrin repeat containing protein			TOT_020000846	2220	739	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1856967	1858824	+							TOT_020000847	1858		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1856967	1858824	+	BAM40592.1			uncharacterized protein			TOT_020000847	1155	384	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1858938	1860438	-							TOT_020000848	1501		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1858938	1860438	-	BAM40593.1			uncharacterized protein			TOT_020000848	603	200	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1860785	1860907	+							TOT_020000849	123		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1860785	1860907	+	BAM40594.1			hypothetical protein			TOT_020000849	123	40	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1860995	1862203	-							TOT_020000850	1209		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1860995	1862203	-	BAM40595.1			hypothetical protein			TOT_020000850	1002	333	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1862609	1863248	-							TOT_020000851	640		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1862609	1863248	-	BAM40596.1			hypothetical protein			TOT_020000851	465	154	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1863385	1864962	-							TOT_020000852	1578		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1863385	1864962	-	BAM40597.1			conserved hypothetical protein			TOT_020000852	1314	437	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1865508	1866612	+							TOT_020000853	1105		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1865508	1866612	+	BAM40598.1			conserved hypothetical protein			TOT_020000853	501	166	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1867155	1868504	-							TOT_020000854	1350		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1867155	1868504	-	BAM40599.1			dolichol phosphate mannose synthase			TOT_020000854	765	254	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1869620	1872496	+							TOT_020000855	2877		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1869620	1872496	+	BAM40600.1			uncharacterized protein			TOT_020000855	2877	958	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1873507	1876014	+							TOT_020000856	2508		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1873507	1876014	+	BAM40601.1			uncharacterized protein			TOT_020000856	2454	817	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1877607	1884772	+							TOT_020000857	7166		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1877607	1884772	+	BAM40602.1			uncharacterized protein			TOT_020000857	5901	1966	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1885257	1886812	-							TOT_020000858	1556		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1885257	1886812	-	BAM40603.1			conserved hypothetical protein			TOT_020000858	1074	357	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1887168	1889883	-							TOT_020000859	2716		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1887168	1889883	-	BAM40604.1			CTP:phosphorylcholine cytidylyltransferase			TOT_020000859	1659	552	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1890933	1892467	-							TOT_020000860	1535		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1890933	1892467	-	BAM40605.1			formin binding protein 3			TOT_020000860	1086	361	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1892645	1894191	-							TOT_020000861	1547		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1892645	1894191	-	BAM40606.1			uncharacterized protein			TOT_020000861	888	295	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1894514	1896095	-							TOT_020001094	1582		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1894514	1896095	-	BAM40607.1			CDP-diacylglycerol-inositol 3-phosphatidyltransferase			TOT_020001094	645	214	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1896457	1898127	+							TOT_020000863	1671		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1896457	1898127	+	BAM40608.1			uncharacterized protein			TOT_020000863	984	327	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1898750	1899382	+							TOT_020000864	633		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1898750	1899382	+	BAM40609.1			conserved hypothetical protein			TOT_020000864	633	210	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1899756	1902608	+							TOT_020000865	2853		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1899756	1902608	+	BAM40610.1			cathepsin-like cysteine protease			TOT_020000865	1830	609	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1903098	1904027	-							TOT_020000866	930		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1903098	1904027	-	BAM40611.1			uncharacterized protein			TOT_020000866	723	240	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1904392	1905656	+							TOT_020000867	1265		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1904392	1905656	+	BAM40612.1			uncharacterized protein			TOT_020000867	570	189	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1905810	1908398	-							TOT_020000868	2589		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1905810	1908398	-	BAM40613.1			conserved hypothetical protein			TOT_020000868	2589	862	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1910165	1912062	-							TOT_020000869	1898		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1910165	1912062	-	BAM40614.1			uncharacterized protein			TOT_020000869	1644	547	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1912253	1914832	-							TOT_020000870	2580		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1912253	1914832	-	BAM40615.1			uncharacterized protein			TOT_020000870	1149	382	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1915339	1916423	-							TOT_020000871	1085		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1915339	1916423	-	BAM40616.1			ADP-ribosylation factor			TOT_020000871	747	248	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1917041	1918047	+							TOT_020000872	1007		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1917041	1918047	+	BAM40617.1			uncharacterized protein			TOT_020000872	630	209	
gene	tRNA	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1918144	1918215	+							TOT_02t000005	72		
tRNA		GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1918144	1918215	+				tRNA-Met			TOT_02t000005	72		
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1918301	1920424	+							TOT_020001014	2124		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1918301	1920424	+	BAM40618.1			DNA primase small subunit			TOT_020001014	1284	427	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1920556	1923026	+							TOT_020001015	2471		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1920556	1923026	+	BAM40619.1			CTP synthase			TOT_020001015	1779	592	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1923198	1923377	+							TOT_020000873	180		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1923198	1923377	+	BAM40620.1			hypothetical protein			TOT_020000873	129	42	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1923784	1924592	+							TOT_020000874	809		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1923784	1924592	+	BAM40621.1			subunit of proteaseome activator complex			TOT_020000874	528	175	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1925792	1926988	+							TOT_020000875	1197		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1925792	1926988	+	BAM40622.1			conserved hypothetical protein			TOT_020000875	1020	339	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1928142	1929173	+							TOT_020000876	1032		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1928142	1929173	+	BAM40623.1			hypothetical protein			TOT_020000876	1032	343	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1929552	1929860	-							TOT_020000877	309		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1929552	1929860	-	BAM40624.1			hypothetical protein			TOT_020000877	255	84	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1930182	1932240	+							TOT_020000878	2059		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1930182	1932240	+	BAM40625.1			conserved hypothetical protein			TOT_020000878	1647	548	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1932672	1934932	+							TOT_020000879	2261		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1932672	1934932	+	BAM40626.1			hypothetical protein			TOT_020000879	2016	671	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1935308	1935976	+							TOT_020000880	669		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1935308	1935976	+	BAM40627.1			uncharacterized protein			TOT_020000880	585	194	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1941059	1944349	+							TOT_020000882	3291		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1941059	1944349	+	BAM40628.1			conserved hypothetical protein			TOT_020000882	3291	1096	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1944750	1945772	-							TOT_020001095	1023		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1944750	1945772	-	BAM40629.1			conserved hypothetical protein			TOT_020001095	672	223	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1946131	1946393	+							TOT_020000884	263		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1946131	1946393	+	BAM40630.1			hypothetical protein			TOT_020000884	171	56	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1946486	1947854	+							TOT_020000885	1369		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1946486	1947854	+	BAM40631.1			conserved hypothetical protein			TOT_020000885	1302	433	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1947878	1948045	+							TOT_020000886	168		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1947878	1948045	+	BAM40632.1			hypothetical protein			TOT_020000886	168	55	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1948105	1952673	-							TOT_020000887	4569		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1948105	1952673	-	BAM40633.1			conserved hypothetical protein			TOT_020000887	3732	1243	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1952703	1954336	-							TOT_020000888	1634		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1952703	1954336	-	BAM40634.1			uncharacterized protein			TOT_020000888	1413	470	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1954737	1959614	-							TOT_020000889	4878		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1954737	1959614	-	BAM40635.1			conserved hypothetical protein			TOT_020000889	4779	1592	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1960328	1961026	+							TOT_020001096	699		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1960328	1961026	+	BAM40636.1			uncharacterized protein			TOT_020001096	477	158	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1961320	1962864	-							TOT_020000891	1545		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1961320	1962864	-	BAM40637.1			uncharacterized protein			TOT_020000891	1464	487	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1964097	1964871	-							TOT_020000892	775		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1964097	1964871	-	BAM40638.1			hypothetical protein			TOT_020000892	645	214	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1964935	1965434	-							TOT_020000893	500		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1964935	1965434	-	BAM40639.1			hypothetical protein			TOT_020000893	330	109	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1966172	1967991	-							TOT_020000894	1820		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1966172	1967991	-	BAM40640.1			uncharacterized protein			TOT_020000894	1494	497	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1968737	1969403	+							TOT_020000895	667		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1968737	1969403	+	BAM40641.1			hypothetical protein			TOT_020000895	480	159	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1971395	1973766	-							TOT_020000896	2372		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1971395	1973766	-	BAM40642.1			protein phosphatase 2C homolog 2			TOT_020000896	1863	620	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1973934	1974329	+							TOT_020000897	396		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1973934	1974329	+	BAM40643.1			hypothetical protein			TOT_020000897	174	57	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1975301	1976557	+							TOT_020000898	1257		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1975301	1976557	+	BAM40644.1			conserved hypothetical protein			TOT_020000898	873	290	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1977443	1979731	+							TOT_020000899	2289		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1977443	1979731	+	BAM40645.1			conserved hypothetical protein			TOT_020000899	2064	687	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1980591	1983146	+							TOT_020000900	2556		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1980591	1983146	+	BAM40646.1			conserved hypothetical protein			TOT_020000900	2487	828	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1983489	1985201	-							TOT_020000901	1713		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1983489	1985201	-	BAM40647.1			conserved hypothetical protein			TOT_020000901	1713	570	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1986171	1987553	-							TOT_020000902	1383		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1986171	1987553	-	BAM40648.1			serine/threonine protein phosphatase pp2a catalytic subunit			TOT_020000902	996	331	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1988222	1988813	+							TOT_020000903	592		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1988222	1988813	+	BAM40649.1			ubiquitin-related modifier 1 homolog			TOT_020000903	459	152	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1989126	1989848	+							TOT_020001097	723		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1989126	1989848	+	BAM40650.1			conserved hypothetical protein			TOT_020001097	552	183	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1990096	1990803	-							TOT_020000905	708		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1990096	1990803	-	BAM40651.1			conserved hypothetical protein			TOT_020000905	708	235	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1991763	2003170	-							TOT_020001098	11408		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	1991763	2003170	-	BAM40652.1			guanylyl cyclase			TOT_020001098	7644	2547	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2003665	2005588	+							TOT_020000907	1924		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2003665	2005588	+	BAM40653.1			uncharacterized protein			TOT_020000907	1092	363	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2005618	2006781	-							TOT_020001099	1164		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2005618	2006781	-	BAM40654.1			uncharacterized protein			TOT_020001099	939	312	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2007363	2008443	+							TOT_020000909	1081		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2007363	2008443	+	BAM40655.1			conserved hypothetical protein			TOT_020000909	738	245	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2008500	2008767	-							TOT_020000910	268		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2008500	2008767	-	BAM40656.1			predicted protein			TOT_020000910	240	79	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2008851	2013178	-							TOT_020000911	4328		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2008851	2013178	-	BAM40657.1			conserved hypothetical protein			TOT_020000911	2394	797	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2013619	2015874	+							TOT_020000912	2256		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2013619	2015874	+	BAM40658.1			uncharacterized protein			TOT_020000912	1794	597	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2015896	2016045	-							TOT_020000913	150		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2015896	2016045	-	BAM40659.1			hypothetical protein			TOT_020000913	150	49	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2016386	2017024	+							TOT_020000914	639		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2016386	2017024	+	BAM40660.1			uncharacterized protein			TOT_020000914	639	212	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2017436	2018407	+							TOT_020000915	972		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2017436	2018407	+	BAM40661.1			conserved hypothetical protein			TOT_020000915	972	323	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2019858	2021137	+							TOT_020000916	1280		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2019858	2021137	+	BAM40662.1			hypothetical protein			TOT_020000916	1269	422	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2021322	2025769	+							TOT_020000917	4448		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2021322	2025769	+	BAM40663.1			conserved hypothetical protein			TOT_020000917	4344	1447	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2025931	2031516	-							TOT_020000918	5586		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2025931	2031516	-	BAM40664.1			conserved hypothetical protein			TOT_020000918	5091	1696	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2032085	2035846	-							TOT_020000919	3762		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2032085	2035846	-	BAM40665.1			uncharacterized protein			TOT_020000919	2466	821	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2036369	2037605	+							TOT_020000920	1237		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2036369	2037605	+	BAM40666.1			26S proteasome ATPase subunit			TOT_020000920	1173	390	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2038321	2039643	+							TOT_020000921	1323		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2038321	2039643	+	BAM40667.1			hypothetical protein			TOT_020000921	1323	440	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2040010	2045570	-							TOT_020001100	5561		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2040010	2045570	-	BAM40668.1			conserved hypothetical protein			TOT_020001100	4587	1528	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2046264	2046407	-							TOT_020000923	144		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2046264	2046407	-	BAM40669.1			hypothetical protein			TOT_020000923	144	47	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2046674	2047948	+							TOT_020000924	1275		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2046674	2047948	+	BAM40670.1			conserved hypothetical protein			TOT_020000924	1275	424	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	2	AP011947.1	2048077	2052000	-							TOT_020000925	3924		
